"","Word","Frequency","Percentage"
"169","key",109,0.0673983614159839
"170","launched",109,0.0673983614159839
"171","still",109,0.0673983614159839
"172","insurance",107,0.0661616942340393
"173","projects",107,0.0661616942340393
"174","support",107,0.0661616942340393
"175","capital",106,0.0655433606430669
"176","cent",106,0.0655433606430669
"177","bicycles",105,0.0649250270520946
"178","mobile",105,0.0649250270520946
"179","national",105,0.0649250270520946
"180","network",105,0.0649250270520946
"181","working",105,0.0649250270520946
"182","toronto",104,0.0643066934611223
"183","announced",103,0.06368835987015
"184","industry",102,0.0630700262791776
"185","smart",102,0.0630700262791776
"186","future",101,0.0624516926882053
"187","include",101,0.0624516926882053
"188","mobility",101,0.0624516926882053
"189","five",100,0.061833359097233
"190","offers",100,0.061833359097233
"191","space",100,0.061833359097233
"192","united",100,0.061833359097233
"193","another",99,0.0612150255062606
"194","drive",99,0.0612150255062606
"195","gas",99,0.0612150255062606
"196","lot",99,0.0612150255062606
"197","brand",98,0.0605966919152883
"198","four",98,0.0605966919152883
"199","end",97,0.059978358324316
"200","miles",96,0.0593600247333436
"201","north",96,0.0593600247333436
"202","start",96,0.0593600247333436
"203","sustainability",96,0.0593600247333436
"204","citys",95,0.0587416911423713
"205","leading",95,0.0587416911423713
"206","sales",95,0.0587416911423713
"207","worlds",95,0.0587416911423713
"208","driving",94,0.058123357551399
"209","plans",94,0.058123357551399
"210","without",94,0.058123357551399
"211","annual",93,0.0575050239604267
"212","become",93,0.0575050239604267
"213","bikeshare",93,0.0575050239604267
"214","county",93,0.0575050239604267
"215","drivers",93,0.0575050239604267
"216","financial",93,0.0575050239604267
"217","visit",93,0.0575050239604267
"218","better",92,0.0568866903694543
"219","credit",92,0.0568866903694543
"220","economy",92,0.0568866903694543
"221","provides",92,0.0568866903694543
"222","systems",92,0.0568866903694543
"223","among",91,0.056268356778482
"224","bicycle",91,0.056268356778482
"225","bikesharing",91,0.056268356778482
"226","private",91,0.056268356778482
"227","europe",90,0.0556500231875097
"228","growing",90,0.0556500231875097
"229","home",90,0.0556500231875097
"230","hybrid",90,0.0556500231875097
"231","long",90,0.0556500231875097
"232","states",90,0.0556500231875097
"233","best",89,0.0550316895965373
"234","canada",89,0.0550316895965373
"235","fee",89,0.0550316895965373
"236","leaders",89,0.0550316895965373
"237","membership",89,0.0550316895965373
"238","club",88,0.054413356005565
"239","demand",88,0.054413356005565
"240","london",88,0.054413356005565
"241","months",88,0.054413356005565
"242","office",88,0.054413356005565
"243","according",87,0.0537950224145927
"244","building",87,0.0537950224145927
"245","month",87,0.0537950224145927
"246","offering",87,0.0537950224145927
"247","paris",87,0.0537950224145927
"248","charging",86,0.0531766888236203
"249","ford",86,0.0531766888236203
"250","launch",86,0.0531766888236203
"251","report",86,0.0531766888236203
"252","big",85,0.052558355232648
"253","downtown",85,0.052558355232648
"254","member",85,0.052558355232648
"255","card",84,0.0519400216416757
"256","contact",84,0.0519400216416757
"257","going",84,0.0519400216416757
"258","improve",84,0.0519400216416757
"259","within",84,0.0519400216416757
"260","bixi",83,0.0513216880507034
"261","general",83,0.0513216880507034
"262","offer",83,0.0513216880507034
"263","benefits",82,0.050703354459731
"264","content",82,0.050703354459731
"265","emissions",82,0.050703354459731
"266","environment",82,0.050703354459731
"267","infrastructure",82,0.050703354459731
"268","ownership",82,0.050703354459731
"269","providing",82,0.050703354459731
"270","rates",82,0.050703354459731
"271","really",82,0.050703354459731
"272","solutions",82,0.050703354459731
"273","zipcars",82,0.050703354459731
"274","back",81,0.0500850208687587
"275","days",81,0.0500850208687587
"276","department",81,0.0500850208687587
"277","meet",81,0.0500850208687587
"278","important",80,0.0494666872777864
"279","investment",80,0.0494666872777864
"280","carbon",79,0.048848353686814
"281","congestion",79,0.048848353686814
"282","good",79,0.048848353686814
"283","increase",79,0.048848353686814
"284","markets",79,0.048848353686814
"285","2008",78,0.0482300200958417
"286","american",78,0.0482300200958417
"287","billion",78,0.0482300200958417
"288","climate",78,0.0482300200958417
"289","idea",78,0.0482300200958417
"290","throughout",78,0.0482300200958417
"291","website",78,0.0482300200958417
"292","app",77,0.0476116865048694
"293","bring",77,0.0476116865048694
"294","large",77,0.0476116865048694
"295","looking",77,0.0476116865048694
"296","site",77,0.0476116865048694
"297","communities",76,0.0469933529138971
"298","makes",76,0.0469933529138971
"299","park",76,0.0469933529138971
"300","small",76,0.0469933529138971
"301","data",75,0.0463750193229247
"302","look",75,0.0463750193229247
"303","minnesota",75,0.0463750193229247
"304","needs",75,0.0463750193229247
"305","personal",75,0.0463750193229247
"306","san",75,0.0463750193229247
"307","trade",75,0.0463750193229247
"308","100",74,0.0457566857319524
"309","change",74,0.0457566857319524
"310","continue",74,0.0457566857319524
"311","european",74,0.0457566857319524
"312","fuel",74,0.0457566857319524
"313","issued",74,0.0457566857319524
"314","bus",73,0.0451383521409801
"315","create",73,0.0451383521409801
"316","deal",73,0.0451383521409801
"317","hall",73,0.0451383521409801
"318","motor",73,0.0451383521409801
"319","toyota",73,0.0451383521409801
"320","find",72,0.0445200185500077
"321","model",72,0.0445200185500077
"322","please",72,0.0445200185500077
"323","product",72,0.0445200185500077
"324","rent",72,0.0445200185500077
"325","right",72,0.0445200185500077
"326","companys",71,0.0439016849590354
"327","expected",71,0.0439016849590354
"328","owning",71,0.0439016849590354
"329","products",71,0.0439016849590354
"330","solution",71,0.0439016849590354
"331","study",71,0.0439016849590354
"332","efforts",70,0.0432833513680631
"333","grant",70,0.0432833513680631
"334","impact",70,0.0432833513680631
"335","partner",70,0.0432833513680631
"336","called",69,0.0426650177770907
"337","cycling",69,0.0426650177770907
"338","move",69,0.0426650177770907
"339","owners",69,0.0426650177770907
"340","put",69,0.0426650177770907
"341","carshare",68,0.0420466841861184
"342","cyclists",68,0.0420466841861184
"343","facebook",68,0.0420466841861184
"344","marketing",68,0.0420466841861184
"345","past",68,0.0420466841861184
"346","rate",68,0.0420466841861184
"347","added",67,0.0414283505951461
"348","air",67,0.0414283505951461
"349","along",67,0.0414283505951461
"350","join",67,0.0414283505951461
"351","manager",67,0.0414283505951461
"352","real",67,0.0414283505951461
"353","taking",67,0.0414283505951461
"354","america",66,0.0408100170041737
"355","example",66,0.0408100170041737
"356","know",66,0.0408100170041737
"357","save",66,0.0408100170041737
"358","school",66,0.0408100170041737
"359","success",66,0.0408100170041737
"360","times",66,0.0408100170041737
"361","agency",65,0.0401916834132014
"362","daily",65,0.0401916834132014
"363","denver",65,0.0401916834132014
"364","media",65,0.0401916834132014
"365","open",65,0.0401916834132014
"366","range",65,0.0401916834132014
"367","spaces",65,0.0401916834132014
"368","student",65,0.0401916834132014
"369","ways",65,0.0401916834132014
"370","web",65,0.0401916834132014
"371","creating",64,0.0395733498222291
"372","easy",64,0.0395733498222291
"373","forward",64,0.0395733498222291
"374","frost",64,0.0395733498222291
"375","held",64,0.0395733498222291
"376","however",64,0.0395733498222291
"377","options",64,0.0395733498222291
"378","phone",64,0.0395733498222291
"379","reducing",64,0.0395733498222291
"380","say",64,0.0395733498222291
"381","additional",63,0.0389550162312568
"382","brands",63,0.0389550162312568
"383","competition",63,0.0389550162312568
"384","experience",63,0.0389550162312568
"385","half",63,0.0389550162312568
"386","inthe",63,0.0389550162312568
"387","jobs",63,0.0389550162312568
"388","models",63,0.0389550162312568
"389","partners",63,0.0389550162312568
"390","top",63,0.0389550162312568
"391","trips",63,0.0389550162312568
"392","allows",62,0.0383366826402844
"393","ceo",62,0.0383366826402844
"394","consumer",62,0.0383366826402844
"395","convenient",62,0.0383366826402844
"396","greater",62,0.0383366826402844
"397","october",62,0.0383366826402844
"398","started",62,0.0383366826402844
"399","agreed",61,0.0377183490493121
"400","allow",61,0.0377183490493121
"401","challenge",61,0.0377183490493121
"402","chief",61,0.0377183490493121
"403","full",61,0.0377183490493121
"404","funding",61,0.0377183490493121
"405","price",61,0.0377183490493121
"406","recently",61,0.0377183490493121
"407","run",61,0.0377183490493121
"408","water",61,0.0377183490493121
"409","commission",60,0.0371000154583398
"410","employees",60,0.0371000154583398
"411","june",60,0.0371000154583398
"412","little",60,0.0371000154583398
"413","something",60,0.0371000154583398
"414","2007",59,0.0364816818673674
"415","clean",59,0.0364816818673674
"416","concept",59,0.0364816818673674
"417","cooperation",59,0.0364816818673674
"418","corporate",59,0.0364816818673674
"419","fund",59,0.0364816818673674
"420","issues",59,0.0364816818673674
"421","lanes",59,0.0364816818673674
"422","live",59,0.0364816818673674
"423","potential",59,0.0364816818673674
"424","signed",59,0.0364816818673674
"425","sydney",59,0.0364816818673674
"426","book",58,0.0358633482763951
"427","created",58,0.0358633482763951
"428","give",58,0.0358633482763951
"429","level",58,0.0358633482763951
"430","lots",58,0.0358633482763951
"431","minutes",58,0.0358633482763951
"432","must",58,0.0358633482763951
"433","ofthe",58,0.0358633482763951
"434","operating",58,0.0358633482763951
"435","opportunity",58,0.0358633482763951
"436","second",58,0.0358633482763951
"437","things",58,0.0358633482763951
"438","yet",58,0.0358633482763951
"439","addition",57,0.0352450146854228
"440","expand",57,0.0352450146854228
"441","innovation",57,0.0352450146854228
"442","internet",57,0.0352450146854228
"443","planning",57,0.0352450146854228
"444","promote",57,0.0352450146854228
"445","quality",57,0.0352450146854228
"446","total",57,0.0352450146854228
"447","buy",56,0.0346266810944505
"448","center",56,0.0346266810944505
"449","getting",56,0.0346266810944505
"450","hours",56,0.0346266810944505
"451","house",56,0.0346266810944505
"452","means",56,0.0346266810944505
"453","process",56,0.0346266810944505
"454","resources",56,0.0346266810944505
"455","schemes",56,0.0346266810944505
"456","security",56,0.0346266810944505
"457","short",56,0.0346266810944505
"458","streets",56,0.0346266810944505
"459","trip",56,0.0346266810944505
"460","whether",56,0.0346266810944505
"461","autoshare",55,0.0340083475034781
"462","award",55,0.0340083475034781
"463","bank",55,0.0340083475034781
"464","c2b7",55,0.0340083475034781
"465","campuses",55,0.0340083475034781
"466","convenience",55,0.0340083475034781
"467","federal",55,0.0340083475034781
"468","found",55,0.0340083475034781
"469","health",55,0.0340083475034781
"470","leader",55,0.0340083475034781
"471","similar",55,0.0340083475034781
"472","come",54,0.0333900139125058
"473","encourage",54,0.0333900139125058
"474","goal",54,0.0333900139125058
"475","likely",54,0.0333900139125058
"476","near",54,0.0333900139125058
"477","plugin",54,0.0333900139125058
"478","region",54,0.0333900139125058
"479","team",54,0.0333900139125058
"480","article",53,0.0327716803215335
"481","communications",53,0.0327716803215335
"482","included",53,0.0327716803215335
"483","international",53,0.0327716803215335
"484","longer",53,0.0327716803215335
"485","mclaughlin",53,0.0327716803215335
"486","often",53,0.0327716803215335
"487","rather",53,0.0327716803215335
"488","received",53,0.0327716803215335
"489","targeted",53,0.0327716803215335
"490","works",53,0.0327716803215335
"491","1000",52,0.0321533467305611
"492","always",52,0.0321533467305611
"493","avenue",52,0.0321533467305611
"494","build",52,0.0321533467305611
"495","coming",52,0.0321533467305611
"496","initiative",52,0.0321533467305611
"497","low",52,0.0321533467305611
"498","pilot",52,0.0321533467305611
"499","recent",52,0.0321533467305611
"500","taken",52,0.0321533467305611
