"","Company","Frequency","Percentage"
"1","uber",872,23.7343494828525
"2","airbnb",728,19.8149156232989
"3","lyft",322,8.76428960261296
"4","via",251,6.83179096352749
"5","taskrabbit",167,4.54545454545455
"6","zipcar",90,2.44964616222101
"7","kickstarter",64,1.74197060424605
"8","craigslist",58,1.57866086009799
"9","button",55,1.49700598802395
"10","etsy",53,1.44256940664126
"11","relayrides",52,1.41535111594992
"12","favor",43,1.17038649972782
"13","sidecar",39,1.06151333696244
"14","boxbee",35,0.95264017419706
"15","checkr",29,0.789330430048993
"16","gone",29,0.789330430048993
"17","postmates",26,0.707675557974959
"18","homeaway",25,0.680457267283615
"19","blablacar",24,0.65323897659227
"20","instacart",24,0.65323897659227
"21","getaround",23,0.626020685900925
"22","handybook",23,0.626020685900925
"23","maven",23,0.626020685900925
"24","alfred",22,0.598802395209581
"25","wonolo",22,0.598802395209581
"26","couchsurfing",19,0.517147523135547
"27","dogvacay",19,0.517147523135547
"28","thredup",19,0.517147523135547
"29","homejoy",17,0.462710941752858
"30","quirky",17,0.462710941752858
"31","shyp",17,0.462710941752858
"32","twice",16,0.435492651061513
"33","flightcar",15,0.408274360370169
"34","angellist",13,0.35383777898748
"35","circle",13,0.35383777898748
"36","eatwith",13,0.35383777898748
"37","feastly",13,0.35383777898748
"38","poshmark",12,0.326619488296135
"39","fiverr",11,0.29940119760479
"40","liquidspace",11,0.29940119760479
"41","lendingclub",10,0.272182906913446
"42","sharedesk",10,0.272182906913446
"43","udemy",10,0.272182906913446
"44","munchery",9,0.244964616222101
"45","washio",9,0.244964616222101
"46","prosper",8,0.217746325530757
"47","airtasker",7,0.190528034839412
"48","kiva",7,0.190528034839412
"49","leap",7,0.190528034839412
"50","makespace",7,0.190528034839412
"51","rover",7,0.190528034839412
"52","shapeways",7,0.190528034839412
"53","skillshare",7,0.190528034839412
"54","sprig",7,0.190528034839412
"55","zaarly",7,0.190528034839412
"56","cohealo",6,0.163309744148068
"57","fitmob",6,0.163309744148068
"58","fon",6,0.163309744148068
"59","justpark",6,0.163309744148068
"60","mosaic",6,0.163309744148068
"61","pivotdesk",6,0.163309744148068
"62","threadflip",6,0.163309744148068
"63","vayable",6,0.163309744148068
"64","boatbound",5,0.136091453456723
"65","chegg",5,0.136091453456723
"66","custommade",5,0.136091453456723
"67","indiegogo",5,0.136091453456723
"68","popexpert",5,0.136091453456723
"69","scoot",5,0.136091453456723
"70","spoonrocket",5,0.136091453456723
"71","wework",5,0.136091453456723
"72","artsy",4,0.108873162765378
"73","coursera",4,0.108873162765378
"74","hailo",4,0.108873162765378
"75","hourlynerd",4,0.108873162765378
"76","pley",4,0.108873162765378
"77","storefront",4,0.108873162765378
"78","transferwise",4,0.108873162765378
"79","upstart",4,0.108873162765378
"80","zopa",4,0.108873162765378
"81","99designs",3,0.0816548720740338
"82","artsicle",3,0.0816548720740338
"83","bannerman",3,0.0816548720740338
"84","cherry",3,0.0816548720740338
"85","gigwalk",3,0.0816548720740338
"86","localmotion",3,0.0816548720740338
"87","onefinestay",3,0.0816548720740338
"88","peerby",3,0.0816548720740338
"89","roomorama",3,0.0816548720740338
"90","sidetour",3,0.0816548720740338
"91","thumbtack",3,0.0816548720740338
"92","traity",3,0.0816548720740338
"93","barnacle",2,0.0544365813826892
"94","breather",2,0.0544365813826892
"95","deliv",2,0.0544365813826892
"96","eaze",2,0.0544365813826892
"97","flywheel",2,0.0544365813826892
"98","gett",2,0.0544365813826892
"99","gidsy",2,0.0544365813826892
"100","housetrip",2,0.0544365813826892
"101","kitchensurfing",2,0.0544365813826892
"102","kozaza",2,0.0544365813826892
"103","listia",2,0.0544365813826892
"104","lovehomeswap",2,0.0544365813826892
"105","medicast",2,0.0544365813826892
"106","moveloot",2,0.0544365813826892
"107","tilt",2,0.0544365813826892
"108","yourmechanic",2,0.0544365813826892
"109","zeel",2,0.0544365813826892
"110","zirtual",2,0.0544365813826892
"111","airpr",1,0.0272182906913446
"112","bagborroworsteal",1,0.0272182906913446
"113","bellhops",1,0.0272182906913446
"114","bidwilly",1,0.0272182906913446
"115","bixi",1,0.0272182906913446
"116","blackjet",1,0.0272182906913446
"117","blender",1,0.0272182906913446
"118","bridj",1,0.0272182906913446
"119","cargomatic",1,0.0272182906913446
"120","crowdflower",1,0.0272182906913446
"121","crowdrise",1,0.0272182906913446
"122","drivy",1,0.0272182906913446
"123","firechat",1,0.0272182906913446
"124","fundingcircle",1,0.0272182906913446
"125","getable",1,0.0272182906913446
"126","grabtaxi",1,0.0272182906913446
"127","helparound",1,0.0272182906913446
"128","housecall",1,0.0272182906913446
"129","jayride",1,0.0272182906913446
"130","kitchit",1,0.0272182906913446
"131","loosecubes",1,0.0272182906913446
"132","ola",1,0.0272182906913446
"133","ouicar",1,0.0272182906913446
"134","peerspace",1,0.0272182906913446
"135","rocksbox",1,0.0272182906913446
"136","shuddle",1,0.0272182906913446
"137","swifto",1,0.0272182906913446
"138","thinkful",1,0.0272182906913446
"139","tindie",1,0.0272182906913446
"140","udacity",1,0.0272182906913446
"141","usebutton",1,0.0272182906913446
"142","vandebron",1,0.0272182906913446
"143","videdressing",1,0.0272182906913446
"144","vint",1,0.0272182906913446
"145","vizeat",1,0.0272182906913446
