"","Word","Frequency","Percentage"
"116","lot",65,0.0865144013203429
"117","price",65,0.0865144013203429
"118","carbon",64,0.0851834105307991
"119","environment",63,0.0838524197412554
"120","every",63,0.0838524197412554
"121","industry",63,0.0838524197412554
"122","london",63,0.0838524197412554
"123","pricing",63,0.0838524197412554
"124","think",63,0.0838524197412554
"125","plan",62,0.0825214289517116
"126","site",62,0.0825214289517116
"127","network",61,0.0811904381621679
"128","transit",61,0.0811904381621679
"129","access",60,0.0798594473726242
"130","find",60,0.0798594473726242
"131","home",59,0.0785284565830804
"132","include",59,0.0785284565830804
"133","insurance",59,0.0785284565830804
"134","plans",59,0.0785284565830804
"135","rental",59,0.0785284565830804
"136","schemes",59,0.0785284565830804
"137","since",59,0.0785284565830804
"138","change",58,0.0771974657935367
"139","consumers",58,0.0771974657935367
"140","largest",58,0.0771974657935367
"141","next",58,0.0771974657935367
"142","park",58,0.0771974657935367
"143","project",58,0.0771974657935367
"144","high",57,0.075866475003993
"145","increase",57,0.075866475003993
"146","launched",57,0.075866475003993
"147","still",57,0.075866475003993
"148","today",57,0.075866475003993
"149","annual",56,0.0745354842144492
"150","better",56,0.0745354842144492
"151","office",56,0.0745354842144492
"152","world",56,0.0745354842144492
"153","cut",55,0.0732044934249055
"154","director",55,0.0732044934249055
"155","economic",55,0.0732044934249055
"156","technology",55,0.0732044934249055
"157","york",55,0.0732044934249055
"158","alternative",54,0.0718735026353618
"159","encourage",54,0.0718735026353618
"160","fee",54,0.0718735026353618
"161","programs",54,0.0718735026353618
"162","provide",54,0.0718735026353618
"163","social",54,0.0718735026353618
"164","sustainable",54,0.0718735026353618
"165","made",53,0.070542511845818
"166","national",53,0.070542511845818
"167","start",53,0.070542511845818
"168","urban",53,0.070542511845818
"169","working",53,0.070542511845818
"170","fuel",52,0.0692115210562743
"171","living",52,0.0692115210562743
"172","users",52,0.0692115210562743
"173","end",51,0.0678805302667305
"174","area",50,0.0665495394771868
"175","going",50,0.0665495394771868
"176","place",50,0.0665495394771868
"177","support",50,0.0665495394771868
"178","web",50,0.0665495394771868
"179","lane",49,0.0652185486876431
"180","launch",49,0.0652185486876431
"181","management",49,0.0652185486876431
"182","website",49,0.0652185486876431
"183","card",48,0.0638875578980993
"184","college",48,0.0638875578980993
"185","far",48,0.0638875578980993
"186","give",48,0.0638875578980993
"187","100",47,0.0625565671085556
"188","areas",47,0.0625565671085556
"189","chicago",47,0.0625565671085556
"190","driving",47,0.0625565671085556
"191","long",47,0.0625565671085556
"192","major",47,0.0625565671085556
"193","month",47,0.0625565671085556
"194","reducing",47,0.0625565671085556
"195","rent",47,0.0625565671085556
"196","centre",46,0.0612255763190119
"197","music",46,0.0612255763190119
"198","private",46,0.0612255763190119
"199","state",46,0.0612255763190119
"200","emissions",45,0.0598945855294681
"201","internet",45,0.0598945855294681
"202","miles",45,0.0598945855294681
"203","news",45,0.0598945855294681
"204","without",45,0.0598945855294681
"205","come",44,0.0585635947399244
"206","employees",44,0.0585635947399244
"207","save",44,0.0585635947399244
"208","say",44,0.0585635947399244
"209","small",44,0.0585635947399244
"210","spaces",44,0.0585635947399244
"211","states",44,0.0585635947399244
"212","back",43,0.0572326039503807
"213","global",43,0.0572326039503807
"214","hourly",43,0.0572326039503807
"215","investment",43,0.0572326039503807
"216","member",43,0.0572326039503807
"217","sales",43,0.0572326039503807
"218","zipcars",43,0.0572326039503807
"219","become",42,0.0559016131608369
"220","growing",42,0.0559016131608369
"221","looking",42,0.0559016131608369
"222","north",42,0.0559016131608369
"223","put",42,0.0559016131608369
"224","street",42,0.0559016131608369
"225","washington",42,0.0559016131608369
"226","c2b7",41,0.0545706223712932
"227","five",41,0.0545706223712932
"228","includes",41,0.0545706223712932
"229","show",41,0.0545706223712932
"230","started",41,0.0545706223712932
"231","among",40,0.0532396315817495
"232","billion",40,0.0532396315817495
"233","hours",40,0.0532396315817495
"234","offer",40,0.0532396315817495
"235","based",39,0.0519086407922057
"236","climate",39,0.0519086407922057
"237","getting",39,0.0519086407922057
"238","least",39,0.0519086407922057
"239","report",39,0.0519086407922057
"240","run",39,0.0519086407922057
"241","thats",39,0.0519086407922057
"242","times",39,0.0519086407922057
"243","2006",38,0.050577650002662
"244","according",38,0.050577650002662
"245","always",38,0.050577650002662
"246","average",38,0.050577650002662
"247","days",38,0.050577650002662
"248","executive",38,0.050577650002662
"249","found",38,0.050577650002662
"250","making",38,0.050577650002662
"251","policy",38,0.050577650002662
"252","2007",37,0.0492466592131182
"253","building",37,0.0492466592131182
"254","buy",37,0.0492466592131182
"255","customers",37,0.0492466592131182
"256","daily",37,0.0492466592131182
"257","financial",37,0.0492466592131182
"258","growth",37,0.0492466592131182
"259","look",37,0.0492466592131182
"260","past",37,0.0492466592131182
"261","rate",37,0.0492466592131182
"262","another",36,0.0479156684235745
"263","bikes",36,0.0479156684235745
"264","makes",36,0.0479156684235745
"265","personal",36,0.0479156684235745
"266","really",36,0.0479156684235745
"267","chief",35,0.0465846776340308
"268","create",35,0.0465846776340308
"269","lanes",35,0.0465846776340308
"270","marketing",35,0.0465846776340308
"271","operations",35,0.0465846776340308
"272","phone",35,0.0465846776340308
"273","president",35,0.0465846776340308
"274","rates",35,0.0465846776340308
"275","research",35,0.0465846776340308
"276","sign",35,0.0465846776340308
"277","space",35,0.0465846776340308
"278","taking",35,0.0465846776340308
"279","united",35,0.0465846776340308
"280","america",34,0.045253686844487
"281","best",34,0.045253686844487
"282","board",34,0.045253686844487
"283","brand",34,0.045253686844487
"284","environmentally",34,0.045253686844487
"285","four",34,0.045253686844487
"286","given",34,0.045253686844487
"287","health",34,0.045253686844487
"288","know",34,0.045253686844487
"289","roads",34,0.045253686844487
"290","school",34,0.045253686844487
"291","walk",34,0.045253686844487
"292","works",34,0.045253686844487
"293","action",33,0.0439226960549433
"294","announced",33,0.0439226960549433
"295","country",33,0.0439226960549433
"296","europe",33,0.0439226960549433
"297","fees",33,0.0439226960549433
"298","got",33,0.0439226960549433
"299","inc",33,0.0439226960549433
"300","locations",33,0.0439226960549433
"301","premium",33,0.0439226960549433
"302","recycling",33,0.0439226960549433
"303","reserve",33,0.0439226960549433
"304","second",33,0.0439226960549433
"305","theres",33,0.0439226960549433
"306","trips",33,0.0439226960549433
"307","within",33,0.0439226960549433
"308","away",32,0.0425917052653996
"309","case",32,0.0425917052653996
"310","content",32,0.0425917052653996
"311","current",32,0.0425917052653996
"312","demand",32,0.0425917052653996
"313","easy",32,0.0425917052653996
"314","expected",32,0.0425917052653996
"315","firm",32,0.0425917052653996
"316","friendly",32,0.0425917052653996
"317","griffith",32,0.0425917052653996
"318","hybrid",32,0.0425917052653996
"319","join",32,0.0425917052653996
"320","life",32,0.0425917052653996
"321","often",32,0.0425917052653996
"322","ownership",32,0.0425917052653996
"323","taken",32,0.0425917052653996
"324","waste",32,0.0425917052653996
"325","yet",32,0.0425917052653996
"326","amount",31,0.0412607144758558
"327","campaign",31,0.0412607144758558
"328","continue",31,0.0412607144758558
"329","department",31,0.0412607144758558
"330","digital",31,0.0412607144758558
"331","friends",31,0.0412607144758558
"332","impact",31,0.0412607144758558
"333","likely",31,0.0412607144758558
"334","manager",31,0.0412607144758558
"335","move",31,0.0412607144758558
"336","saving",31,0.0412607144758558
"337","simply",31,0.0412607144758558
"338","union",31,0.0412607144758558
"339","via",31,0.0412607144758558
"340","capital",30,0.0399297236863121
"341","club",30,0.0399297236863121
"342","comes",30,0.0399297236863121
"343","consumption",30,0.0399297236863121
"344","details",30,0.0399297236863121
"345","igo",30,0.0399297236863121
"346","issues",30,0.0399297236863121
"347","little",30,0.0399297236863121
"348","live",30,0.0399297236863121
"349","lives",30,0.0399297236863121
"350","oil",30,0.0399297236863121
"351","potential",30,0.0399297236863121
"352","san",30,0.0399297236863121
"353","shared",30,0.0399297236863121
"354","something",30,0.0399297236863121
"355","tax",30,0.0399297236863121
"356","team",30,0.0399297236863121
"357","though",30,0.0399297236863121
"358","top",30,0.0399297236863121
"359","travelling",30,0.0399297236863121
"360","vancouver",30,0.0399297236863121
"361","walking",30,0.0399297236863121
"362","water",30,0.0399297236863121
"363","along",29,0.0385987328967684
"364","benefits",29,0.0385987328967684
"365","big",29,0.0385987328967684
"366","county",29,0.0385987328967684
"367","currently",29,0.0385987328967684
"368","european",29,0.0385987328967684
"369","hopes",29,0.0385987328967684
"370","means",29,0.0385987328967684
"371","media",29,0.0385987328967684
"372","minister",29,0.0385987328967684
"373","paying",29,0.0385987328967684
"374","process",29,0.0385987328967684
"375","real",29,0.0385987328967684
"376","recent",29,0.0385987328967684
"377","right",29,0.0385987328967684
"378","several",29,0.0385987328967684
"379","signed",29,0.0385987328967684
"380","video",29,0.0385987328967684
"381","west",29,0.0385987328967684
"382","additional",28,0.0372677421072246
"383","allow",28,0.0372677421072246
"384","association",28,0.0372677421072246
"385","buying",28,0.0372677421072246
"386","companys",28,0.0372677421072246
"387","consider",28,0.0372677421072246
"388","devon",28,0.0372677421072246
"389","different",28,0.0372677421072246
"390","downtown",28,0.0372677421072246
"391","economy",28,0.0372677421072246
"392","inthe",28,0.0372677421072246
"393","leading",28,0.0372677421072246
"394","mass",28,0.0372677421072246
"395","must",28,0.0372677421072246
"396","needed",28,0.0372677421072246
"397","open",28,0.0372677421072246
"398","strategy",28,0.0372677421072246
"399","workers",28,0.0372677421072246
"400","advertising",27,0.0359367513176809
"401","allows",27,0.0359367513176809
"402","brown",27,0.0359367513176809
"403","build",27,0.0359367513176809
"404","called",27,0.0359367513176809
"405","carshare",27,0.0359367513176809
"406","charge",27,0.0359367513176809
"407","contact",27,0.0359367513176809
"408","deal",27,0.0359367513176809
"409","east",27,0.0359367513176809
"410","finance",27,0.0359367513176809
"411","following",27,0.0359367513176809
"412","future",27,0.0359367513176809
"413","hope",27,0.0359367513176809
"414","house",27,0.0359367513176809
"415","however",27,0.0359367513176809
"416","interest",27,0.0359367513176809
"417","large",27,0.0359367513176809
"418","markets",27,0.0359367513176809
"419","measures",27,0.0359367513176809
"420","meeting",27,0.0359367513176809
"421","might",27,0.0359367513176809
"422","months",27,0.0359367513176809
"423","offers",27,0.0359367513176809
"424","ofthe",27,0.0359367513176809
"425","paper",27,0.0359367513176809
"426","pilot",27,0.0359367513176809
"427","point",27,0.0359367513176809
"428","products",27,0.0359367513176809
"429","rail",27,0.0359367513176809
"430","rather",27,0.0359367513176809
"431","streets",27,0.0359367513176809
"432","success",27,0.0359367513176809
"433","systems",27,0.0359367513176809
"434","trade",27,0.0359367513176809
"435","trooker",27,0.0359367513176809
"436","ways",27,0.0359367513176809
"437","worlds",27,0.0359367513176809
"438","youre",27,0.0359367513176809
"439","200",26,0.0346057605281371
"440","addition",26,0.0346057605281371
"441","air",26,0.0346057605281371
"442","becoming",26,0.0346057605281371
"443","bristol",26,0.0346057605281371
"444","ceo",26,0.0346057605281371
"445","councils",26,0.0346057605281371
"446","credit",26,0.0346057605281371
"447","cycle",26,0.0346057605281371
"448","cycling",26,0.0346057605281371
"449","dollars",26,0.0346057605281371
"450","event",26,0.0346057605281371
"451","ideas",26,0.0346057605281371
"452","initiative",26,0.0346057605281371
"453","instead",26,0.0346057605281371
"454","journey",26,0.0346057605281371
"455","nearly",26,0.0346057605281371
"456","operating",26,0.0346057605281371
"457","others",26,0.0346057605281371
"458","planning",26,0.0346057605281371
"459","popular",26,0.0346057605281371
"460","provides",26,0.0346057605281371
"461","regional",26,0.0346057605281371
"462","sites",26,0.0346057605281371
"463","six",26,0.0346057605281371
"464","successful",26,0.0346057605281371
"465","thousands",26,0.0346057605281371
"466","town",26,0.0346057605281371
"467","whether",26,0.0346057605281371
"468","benefit",25,0.0332747697385934
"469","comcast",25,0.0332747697385934
"470","construction",25,0.0332747697385934
"471","email",25,0.0332747697385934
"472","ever",25,0.0332747697385934
"473","example",25,0.0332747697385934
"474","homes",25,0.0332747697385934
"475","important",25,0.0332747697385934
"476","key",25,0.0332747697385934
"477","leave",25,0.0332747697385934
"478","low",25,0.0332747697385934
"479","main",25,0.0332747697385934
"480","near",25,0.0332747697385934
"481","old",25,0.0332747697385934
"482","parked",25,0.0332747697385934
"483","prices",25,0.0332747697385934
"484","recently",25,0.0332747697385934
"485","record",25,0.0332747697385934
"486","result",25,0.0332747697385934
"487","sector",25,0.0332747697385934
"488","sense",25,0.0332747697385934
"489","south",25,0.0332747697385934
"490","videos",25,0.0332747697385934
"491","able",24,0.0319437789490497
"492","added",24,0.0319437789490497
"493","ago",24,0.0319437789490497
"494","bit",24,0.0319437789490497
"495","canada",24,0.0319437789490497
"496","communities",24,0.0319437789490497
"497","countries",24,0.0319437789490497
"498","expand",24,0.0319437789490497
"499","firms",24,0.0319437789490497
"500","international",24,0.0319437789490497
