"","Word","Frequency","Percentage"
"120","still",56,0.0918303761765767
"121","high",54,0.0885507198845561
"122","home",54,0.0885507198845561
"123","membership",54,0.0885507198845561
"124","across",53,0.0869108917385458
"125","ford",53,0.0869108917385458
"126","toronto",53,0.0869108917385458
"127","buy",52,0.0852710635925355
"128","government",52,0.0852710635925355
"129","school",52,0.0852710635925355
"130","site",52,0.0852710635925355
"131","francisco",50,0.0819914073005149
"132","group",50,0.0819914073005149
"133","already",49,0.0803515791545046
"134","area",49,0.0803515791545046
"135","consumer",49,0.0803515791545046
"136","increase",49,0.0803515791545046
"137","percent",49,0.0803515791545046
"138","president",49,0.0803515791545046
"139","provide",48,0.0787117510084943
"140","without",48,0.0787117510084943
"141","better",47,0.077071922862484
"142","bus",47,0.077071922862484
"143","every",47,0.077071922862484
"144","internet",47,0.077071922862484
"145","program",47,0.077071922862484
"146","club",46,0.0754320947164737
"147","five",46,0.0754320947164737
"148","hours",46,0.0754320947164737
"149","marketing",46,0.0754320947164737
"150","really",46,0.0754320947164737
"151","street",46,0.0754320947164737
"152","web",46,0.0754320947164737
"153","based",45,0.0737922665704634
"154","end",45,0.0737922665704634
"155","petrol",45,0.0737922665704634
"156","100",44,0.0721524384244531
"157","alternative",44,0.0721524384244531
"158","back",44,0.0721524384244531
"159","come",44,0.0721524384244531
"160","development",44,0.0721524384244531
"161","encourage",44,0.0721524384244531
"162","four",44,0.0721524384244531
"163","getting",43,0.0705126102784428
"164","lane",43,0.0705126102784428
"165","look",43,0.0705126102784428
"166","might",43,0.0705126102784428
"167","small",43,0.0705126102784428
"168","businesses",42,0.0688727821324325
"169","community",42,0.0688727821324325
"170","lot",42,0.0688727821324325
"171","products",42,0.0688727821324325
"172","run",42,0.0688727821324325
"173","set",42,0.0688727821324325
"174","2005",41,0.0672329539864222
"175","environment",41,0.0672329539864222
"176","fee",41,0.0672329539864222
"177","students",41,0.0672329539864222
"178","today",41,0.0672329539864222
"179","york",41,0.0672329539864222
"180","average",40,0.0655931258404119
"181","benefits",40,0.0655931258404119
"182","launched",40,0.0655931258404119
"183","since",40,0.0655931258404119
"184","states",40,0.0655931258404119
"185","users",40,0.0655931258404119
"186","washington",40,0.0655931258404119
"187","another",39,0.0639532976944016
"188","away",39,0.0639532976944016
"189","big",39,0.0639532976944016
"190","chief",39,0.0639532976944016
"191","able",38,0.0623134695483913
"192","county",38,0.0623134695483913
"193","driving",38,0.0623134695483913
"194","emissions",38,0.0623134695483913
"195","employees",38,0.0623134695483913
"196","growth",38,0.0623134695483913
"197","impact",38,0.0623134695483913
"198","member",38,0.0623134695483913
"199","oil",38,0.0623134695483913
"200","price",38,0.0623134695483913
"201","reserve",38,0.0623134695483913
"202","toyota",38,0.0623134695483913
"203","2006",37,0.060673641402381
"204","america",37,0.060673641402381
"205","currently",37,0.060673641402381
"206","director",37,0.060673641402381
"207","national",37,0.060673641402381
"208","network",37,0.060673641402381
"209","rather",37,0.060673641402381
"210","report",37,0.060673641402381
"211","according",36,0.0590338132563707
"212","cmo",36,0.0590338132563707
"213","councils",36,0.0590338132563707
"214","environmental",36,0.0590338132563707
"215","executive",36,0.0590338132563707
"216","experience",36,0.0590338132563707
"217","long",36,0.0590338132563707
"218","months",36,0.0590338132563707
"219","plan",36,0.0590338132563707
"220","project",36,0.0590338132563707
"221","spaces",36,0.0590338132563707
"222","ago",35,0.0573939851103604
"223","best",35,0.0573939851103604
"224","consumers",35,0.0573939851103604
"225","days",35,0.0573939851103604
"226","include",35,0.0573939851103604
"227","join",35,0.0573939851103604
"228","largest",35,0.0573939851103604
"229","major",35,0.0573939851103604
"230","real",35,0.0573939851103604
"231","security",35,0.0573939851103604
"232","support",35,0.0573939851103604
"233","website",35,0.0573939851103604
"234","global",34,0.0557541569643501
"235","got",34,0.0557541569643501
"236","leading",34,0.0557541569643501
"237","looking",34,0.0557541569643501
"238","markets",34,0.0557541569643501
"239","must",34,0.0557541569643501
"240","near",34,0.0557541569643501
"241","ownership",34,0.0557541569643501
"242","put",34,0.0557541569643501
"243","start",34,0.0557541569643501
"244","cycle",33,0.0541143288183398
"245","great",33,0.0541143288183398
"246","key",33,0.0541143288183398
"247","know",33,0.0541143288183398
"248","live",33,0.0541143288183398
"249","making",33,0.0541143288183398
"250","music",33,0.0541143288183398
"251","private",33,0.0541143288183398
"252","right",33,0.0541143288183398
"253","among",32,0.0524745006723295
"254","c2a0the",32,0.0524745006723295
"255","general",32,0.0524745006723295
"256","large",32,0.0524745006723295
"257","london",32,0.0524745006723295
"258","office",32,0.0524745006723295
"259","owning",32,0.0524745006723295
"260","pounds",32,0.0524745006723295
"261","rates",32,0.0524745006723295
"262","times",32,0.0524745006723295
"263","visit",32,0.0524745006723295
"264","within",32,0.0524745006723295
"265","cash",31,0.0508346725263192
"266","companys",31,0.0508346725263192
"267","contact",31,0.0508346725263192
"268","growing",31,0.0508346725263192
"269","least",31,0.0508346725263192
"270","operates",31,0.0508346725263192
"271","park",31,0.0508346725263192
"272","phone",31,0.0508346725263192
"273","place",31,0.0508346725263192
"274","several",31,0.0508346725263192
"275","state",31,0.0508346725263192
"276","griffith",30,0.0491948443803089
"277","investment",30,0.0491948443803089
"278","journeys",30,0.0491948443803089
"279","management",30,0.0491948443803089
"280","manager",30,0.0491948443803089
"281","simply",30,0.0491948443803089
"282","taking",30,0.0491948443803089
"283","world",30,0.0491948443803089
"284","announced",29,0.0475550162342986
"285","demand",29,0.0475550162342986
"286","inc",29,0.0475550162342986
"287","makes",29,0.0475550162342986
"288","offer",29,0.0475550162342986
"289","point",29,0.0475550162342986
"290","rate",29,0.0475550162342986
"291","recent",29,0.0475550162342986
"292","rental",29,0.0475550162342986
"293","saving",29,0.0475550162342986
"294","scott",29,0.0475550162342986
"295","urban",29,0.0475550162342986
"296","bring",28,0.0459151880882883
"297","call",28,0.0459151880882883
"298","climate",28,0.0459151880882883
"299","financial",28,0.0459151880882883
"300","introduced",28,0.0459151880882883
"301","june",28,0.0459151880882883
"302","little",28,0.0459151880882883
"303","lower",28,0.0459151880882883
"304","metro",28,0.0459151880882883
"305","show",28,0.0459151880882883
"306","sign",28,0.0459151880882883
"307","singapore",28,0.0459151880882883
"308","ways",28,0.0459151880882883
"309","become",27,0.044275359942278
"310","ceo",27,0.044275359942278
"311","customers",27,0.044275359942278
"312","event",27,0.044275359942278
"313","firm",27,0.044275359942278
"314","found",27,0.044275359942278
"315","increased",27,0.044275359942278
"316","locations",27,0.044275359942278
"317","minutes",27,0.044275359942278
"318","move",27,0.044275359942278
"319","profit",27,0.044275359942278
"320","provides",27,0.044275359942278
"321","simple",27,0.044275359942278
"322","thats",27,0.044275359942278
"323","total",27,0.044275359942278
"324","walk",27,0.044275359942278
"325","along",26,0.0426355317962678
"326","areas",26,0.0426355317962678
"327","carbon",26,0.0426355317962678
"328","daily",26,0.0426355317962678
"329","decline",26,0.0426355317962678
"330","district",26,0.0426355317962678
"331","economic",26,0.0426355317962678
"332","hourly",26,0.0426355317962678
"333","joining",26,0.0426355317962678
"334","likely",26,0.0426355317962678
"335","means",26,0.0426355317962678
"336","media",26,0.0426355317962678
"337","miles",26,0.0426355317962678
"338","offering",26,0.0426355317962678
"339","planning",26,0.0426355317962678
"340","potential",26,0.0426355317962678
"341","product",26,0.0426355317962678
"342","recently",26,0.0426355317962678
"343","roads",26,0.0426355317962678
"344","second",26,0.0426355317962678
"345","significant",26,0.0426355317962678
"346","sold",26,0.0426355317962678
"347","stock",26,0.0426355317962678
"348","systems",26,0.0426355317962678
"349","throughout",26,0.0426355317962678
"350","west",26,0.0426355317962678
"351","agency",25,0.0409957036502575
"352","always",25,0.0409957036502575
"353","american",25,0.0409957036502575
"354","annual",25,0.0409957036502575
"355","boston",25,0.0409957036502575
"356","brand",25,0.0409957036502575
"357","c2a0zipcar",25,0.0409957036502575
"358","centre",25,0.0409957036502575
"359","commercial",25,0.0409957036502575
"360","department",25,0.0409957036502575
"361","done",25,0.0409957036502575
"362","economy",25,0.0409957036502575
"363","far",25,0.0409957036502575
"364","higher",25,0.0409957036502575
"365","house",25,0.0409957036502575
"366","liftshare",25,0.0409957036502575
"367","nearly",25,0.0409957036502575
"368","november",25,0.0409957036502575
"369","officer",25,0.0409957036502575
"370","pollution",25,0.0409957036502575
"371","reducing",25,0.0409957036502575
"372","seen",25,0.0409957036502575
"373","survey",25,0.0409957036502575
"374","takes",25,0.0409957036502575
"375","whether",25,0.0409957036502575
"376","deposit",24,0.0393558755042472
"377","different",24,0.0393558755042472
"378","easy",24,0.0393558755042472
"379","issues",24,0.0393558755042472
"380","metropolitan",24,0.0393558755042472
"381","research",24,0.0393558755042472
"382","sell",24,0.0393558755042472
"383","something",24,0.0393558755042472
"384","started",24,0.0393558755042472
"385","success",24,0.0393558755042472
"386","sustainable",24,0.0393558755042472
"387","suvs",24,0.0393558755042472
"388","sydney",24,0.0393558755042472
"389","united",24,0.0393558755042472
"390","vice",24,0.0393558755042472
"391","200",23,0.0377160473582369
"392","benefit",23,0.0377160473582369
"393","building",23,0.0377160473582369
"394","c2a0of",23,0.0377160473582369
"395","card",23,0.0377160473582369
"396","coming",23,0.0377160473582369
"397","continue",23,0.0377160473582369
"398","example",23,0.0377160473582369
"399","finance",23,0.0377160473582369
"400","honda",23,0.0377160473582369
"401","idea",23,0.0377160473582369
"402","problem",23,0.0377160473582369
"403","provinces",23,0.0377160473582369
"404","segment",23,0.0377160473582369
"405","similar",23,0.0377160473582369
"406","six",23,0.0377160473582369
"407","solution",23,0.0377160473582369
"408","trying",23,0.0377160473582369
"409","workers",23,0.0377160473582369
"410","billion",22,0.0360762192122266
"411","build",22,0.0360762192122266
"412","buses",22,0.0360762192122266
"413","buying",22,0.0360762192122266
"414","campus",22,0.0360762192122266
"415","changes",22,0.0360762192122266
"416","door",22,0.0360762192122266
"417","expansion",22,0.0360762192122266
"418","give",22,0.0360762192122266
"419","housing",22,0.0360762192122266
"420","improve",22,0.0360762192122266
"421","included",22,0.0360762192122266
"422","maintenance",22,0.0360762192122266
"423","monthly",22,0.0360762192122266
"424","often",22,0.0360762192122266
"425","past",22,0.0360762192122266
"426","probably",22,0.0360762192122266
"427","result",22,0.0360762192122266
"428","senior",22,0.0360762192122266
"429","space",22,0.0360762192122266
"430","2004",21,0.0344363910662163
"431","advance",21,0.0344363910662163
"432","allow",21,0.0344363910662163
"433","asia",21,0.0344363910662163
"434","built",21,0.0344363910662163
"435","case",21,0.0344363910662163
"436","close",21,0.0344363910662163
"437","convenient",21,0.0344363910662163
"438","current",21,0.0344363910662163
"439","doesnt",21,0.0344363910662163
"440","health",21,0.0344363910662163
"441","hire",21,0.0344363910662163
"442","hit",21,0.0344363910662163
"443","hope",21,0.0344363910662163
"444","initiative",21,0.0344363910662163
"445","involved",21,0.0344363910662163
"446","late",21,0.0344363910662163
"447","launch",21,0.0344363910662163
"448","needs",21,0.0344363910662163
"449","partnership",21,0.0344363910662163
"450","person",21,0.0344363910662163
"451","quality",21,0.0344363910662163
"452","range",21,0.0344363910662163
"453","received",21,0.0344363910662163
"454","record",21,0.0344363910662163
"455","regional",21,0.0344363910662163
"456","successful",21,0.0344363910662163
"457","transit",21,0.0344363910662163
"458","trips",21,0.0344363910662163
"459","value",21,0.0344363910662163
"460","via",21,0.0344363910662163
"461","2000",20,0.032796562920206
"462","added",20,0.032796562920206
"463","c2a0and",20,0.032796562920206
"464","capital",20,0.032796562920206
"465","certainly",20,0.032796562920206
"466","charge",20,0.032796562920206
"467","chicago",20,0.032796562920206
"468","children",20,0.032796562920206
"469","deal",20,0.032796562920206
"470","early",20,0.032796562920206
"471","eight",20,0.032796562920206
"472","expected",20,0.032796562920206
"473","find",20,0.032796562920206
"474","ltd",20,0.032796562920206
"475","news",20,0.032796562920206
"476","ofthe",20,0.032796562920206
"477","overall",20,0.032796562920206
"478","parked",20,0.032796562920206
"479","possible",20,0.032796562920206
"480","sure",20,0.032796562920206
"481","tax",20,0.032796562920206
"482","things",20,0.032796562920206
"483","top",20,0.032796562920206
"484","wants",20,0.032796562920206
"485","1500",19,0.0311567347741957
"486","addition",19,0.0311567347741957
"487","alternatives",19,0.0311567347741957
"488","asked",19,0.0311567347741957
"489","behind",19,0.0311567347741957
"490","budget",19,0.0311567347741957
"491","c2a0in",19,0.0311567347741957
"492","comes",19,0.0311567347741957
"493","compared",19,0.0311567347741957
"494","december",19,0.0311567347741957
"495","designed",19,0.0311567347741957
"496","everyone",19,0.0311567347741957
"497","expand",19,0.0311567347741957
"498","expect",19,0.0311567347741957
"499","feel",19,0.0311567347741957
"500","food",19,0.0311567347741957
